GSE,GSM,GSM_Organism,GSM_URL
GSE164789,GSM5019506,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019506/suppl/GSM5019506_MMH-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019506/suppl/GSM5019506_MMH-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019506/suppl/GSM5019506_MMH-T.matrix.mtx.gz']"
GSE164789,GSM5019507,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019507/suppl/GSM5019507_OYX-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019507/suppl/GSM5019507_OYX-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019507/suppl/GSM5019507_OYX-A.matrix.mtx.gz']"
GSE164789,GSM5019508,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019508/suppl/GSM5019508_OYX-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019508/suppl/GSM5019508_OYX-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019508/suppl/GSM5019508_OYX-T.matrix.mtx.gz']"
GSE164789,GSM5019509,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019509/suppl/GSM5019509_PNP-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019509/suppl/GSM5019509_PNP-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019509/suppl/GSM5019509_PNP-A.matrix.mtx.gz']"
GSE164789,GSM5019510,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019510/suppl/GSM5019510_PNP-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019510/suppl/GSM5019510_PNP-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019510/suppl/GSM5019510_PNP-T.matrix.mtx.gz']"
GSE164789,GSM5019511,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019511/suppl/GSM5019511_SXZ-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019511/suppl/GSM5019511_SXZ-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019511/suppl/GSM5019511_SXZ-A.matrix.mtx.gz']"
GSE164789,GSM5019512,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019512/suppl/GSM5019512_SXZ-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019512/suppl/GSM5019512_SXZ-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019512/suppl/GSM5019512_SXZ-T.matrix.mtx.gz']"
GSE164789,GSM5019513,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019513/suppl/GSM5019513_TRD-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019513/suppl/GSM5019513_TRD-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019513/suppl/GSM5019513_TRD-A.matrix.mtx.gz']"
GSE164789,GSM5019514,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019514/suppl/GSM5019514_TRD-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019514/suppl/GSM5019514_TRD-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019514/suppl/GSM5019514_TRD-T.matrix.mtx.gz']"
GSE164789,GSM5019515,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019515/suppl/GSM5019515_WHM-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019515/suppl/GSM5019515_WHM-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019515/suppl/GSM5019515_WHM-A.matrix.mtx.gz']"
GSE164789,GSM5019516,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019516/suppl/GSM5019516_WHM-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019516/suppl/GSM5019516_WHM-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019516/suppl/GSM5019516_WHM-T.matrix.mtx.gz']"
GSE164789,GSM5019517,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019517/suppl/GSM5019517_WYH-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019517/suppl/GSM5019517_WYH-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019517/suppl/GSM5019517_WYH-A.matrix.mtx.gz']"
GSE164789,GSM5019518,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019518/suppl/GSM5019518_WYH-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019518/suppl/GSM5019518_WYH-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019518/suppl/GSM5019518_WYH-T.matrix.mtx.gz']"
GSE164789,GSM5019519,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019519/suppl/GSM5019519_WYQ-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019519/suppl/GSM5019519_WYQ-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019519/suppl/GSM5019519_WYQ-A.matrix.mtx.gz']"
GSE164789,GSM5019520,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019520/suppl/GSM5019520_WYQ-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019520/suppl/GSM5019520_WYQ-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019520/suppl/GSM5019520_WYQ-T.matrix.mtx.gz']"
GSE164789,GSM5019521,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019521/suppl/GSM5019521_ZJ-A2.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019521/suppl/GSM5019521_ZJ-A2.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019521/suppl/GSM5019521_ZJ-A2.matrix.mtx.gz']"
GSE164789,GSM5019522,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019522/suppl/GSM5019522_ZJ-T2.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019522/suppl/GSM5019522_ZJ-T2.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019522/suppl/GSM5019522_ZJ-T2.matrix.mtx.gz']"
GSE164789,GSM5019523,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019523/suppl/GSM5019523_ZQM-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019523/suppl/GSM5019523_ZQM-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019523/suppl/GSM5019523_ZQM-A.matrix.mtx.gz']"
GSE164789,GSM5019524,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019524/suppl/GSM5019524_ZQM-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019524/suppl/GSM5019524_ZQM-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019524/suppl/GSM5019524_ZQM-T.matrix.mtx.gz']"
GSE164789,GSM5019525,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019525/suppl/GSM5019525_ZST-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019525/suppl/GSM5019525_ZST-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019525/suppl/GSM5019525_ZST-A.matrix.mtx.gz']"
GSE164789,GSM5019526,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019526/suppl/GSM5019526_ZST-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019526/suppl/GSM5019526_ZST-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019526/suppl/GSM5019526_ZST-T.matrix.mtx.gz']"
GSE164789,GSM5019527,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019527/suppl/GSM5019527_HP-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019527/suppl/GSM5019527_HP-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019527/suppl/GSM5019527_HP-A.matrix.mtx.gz']"
GSE164789,GSM5019528,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019528/suppl/GSM5019528_HP-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019528/suppl/GSM5019528_HP-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019528/suppl/GSM5019528_HP-T.matrix.mtx.gz']"
GSE164789,GSM5019529,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019529/suppl/GSM5019529_JGH-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019529/suppl/GSM5019529_JGH-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019529/suppl/GSM5019529_JGH-A.matrix.mtx.gz']"
GSE164789,GSM5019530,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019530/suppl/GSM5019530_JGH-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019530/suppl/GSM5019530_JGH-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019530/suppl/GSM5019530_JGH-T.matrix.mtx.gz']"
GSE164789,GSM5019531,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019531/suppl/GSM5019531_LHL-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019531/suppl/GSM5019531_LHL-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019531/suppl/GSM5019531_LHL-A.matrix.mtx.gz']"
GSE164789,GSM5019532,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019532/suppl/GSM5019532_LHL-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019532/suppl/GSM5019532_LHL-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019532/suppl/GSM5019532_LHL-T.matrix.mtx.gz']"
GSE164789,GSM5019533,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019533/suppl/GSM5019533_LXZ-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019533/suppl/GSM5019533_LXZ-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019533/suppl/GSM5019533_LXZ-A.matrix.mtx.gz']"
GSE164789,GSM5019534,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019534/suppl/GSM5019534_LXZ-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019534/suppl/GSM5019534_LXZ-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019534/suppl/GSM5019534_LXZ-T.matrix.mtx.gz']"
GSE164789,GSM5019535,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019535/suppl/GSM5019535_LYH-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019535/suppl/GSM5019535_LYH-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019535/suppl/GSM5019535_LYH-A.matrix.mtx.gz']"
GSE164789,GSM5019536,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019536/suppl/GSM5019536_LYH-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019536/suppl/GSM5019536_LYH-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019536/suppl/GSM5019536_LYH-T.matrix.mtx.gz']"
GSE164789,GSM5019537,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019537/suppl/GSM5019537_SDY-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019537/suppl/GSM5019537_SDY-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019537/suppl/GSM5019537_SDY-A.matrix.mtx.gz']"
GSE164789,GSM5019538,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019538/suppl/GSM5019538_SDY-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019538/suppl/GSM5019538_SDY-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019538/suppl/GSM5019538_SDY-T.matrix.mtx.gz']"
GSE164789,GSM5019539,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019539/suppl/GSM5019539_XYJ-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019539/suppl/GSM5019539_XYJ-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019539/suppl/GSM5019539_XYJ-A.matrix.mtx.gz']"
GSE164789,GSM5019540,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019540/suppl/GSM5019540_XYJ-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019540/suppl/GSM5019540_XYJ-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019540/suppl/GSM5019540_XYJ-T.matrix.mtx.gz']"
GSE164789,GSM5019541,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019541/suppl/GSM5019541_ZHQ-A.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019541/suppl/GSM5019541_ZHQ-A.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019541/suppl/GSM5019541_ZHQ-A.matrix.mtx.gz']"
GSE164789,GSM5019542,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019542/suppl/GSM5019542_ZHQ-T.barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019542/suppl/GSM5019542_ZHQ-T.genes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019542/suppl/GSM5019542_ZHQ-T.matrix.mtx.gz']"
GSE164789,GSM5019543,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019543/suppl/GSM5019543_HP-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019544,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019544/suppl/GSM5019544_HP-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019545,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019545/suppl/GSM5019545_JGH-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019546,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019546/suppl/GSM5019546_JGH-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019547,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019547/suppl/GSM5019547_LHL-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019548,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019548/suppl/GSM5019548_LHL-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019549,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019549/suppl/GSM5019549_LXZ-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019550,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019550/suppl/GSM5019550_LXZ-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019551,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019551/suppl/GSM5019551_LYH-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019552,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019552/suppl/GSM5019552_LYH-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019553,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019553/suppl/GSM5019553_SDY-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019554,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019554/suppl/GSM5019554_SDY-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019555,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019555/suppl/GSM5019555_XYJ-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019556,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019556/suppl/GSM5019556_XYJ-T-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019557,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019557/suppl/GSM5019557_ZHQ-A-TCR_all_contig_annotations.csv.gz']
GSE164789,GSM5019558,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5019nnn/GSM5019558/suppl/GSM5019558_ZHQ-T-TCR_all_contig_annotations.csv.gz']
GSE164952,GSM5023721,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023721/suppl/GSM5023721_AML_114_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023721/suppl/GSM5023721_AML_114_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023721/suppl/GSM5023721_AML_114_matrix.mtx.gz']"
GSE164952,GSM5023722,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023722/suppl/GSM5023722_AML_104_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023722/suppl/GSM5023722_AML_104_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023722/suppl/GSM5023722_AML_104_matrix.mtx.gz']"
GSE164952,GSM5023723,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023723/suppl/GSM5023723_AML_69_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023723/suppl/GSM5023723_AML_69_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023723/suppl/GSM5023723_AML_69_matrix.mtx.gz']"
GSE164952,GSM5023724,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023724/suppl/GSM5023724_AML_93_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023724/suppl/GSM5023724_AML_93_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023724/suppl/GSM5023724_AML_93_matrix.mtx.gz']"
GSE164952,GSM5023725,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023725/suppl/GSM5023725_AML_NY_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023725/suppl/GSM5023725_AML_NY_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023725/suppl/GSM5023725_AML_NY_matrix.mtx.gz']"
GSE164952,GSM5023726,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023726/suppl/GSM5023726_Healthy_NY_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023726/suppl/GSM5023726_Healthy_NY_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5023nnn/GSM5023726/suppl/GSM5023726_Healthy_NY_matrix.mtx.gz']"
GSE173590,GSM5271310,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271310/suppl/GSM5271310_B011-P2_FSQCAZ0BG7R-01_2020-07-17T01_25_01.402333144Z_labeled.h5']
GSE173590,GSM5271311,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271311/suppl/GSM5271311_B011-P2_FSQDAZ0BCX6-01_2020-07-17T02_01_52.673612385Z_labeled.h5']
GSE173590,GSM5271312,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271312/suppl/GSM5271312_B011-P2_FSQDAZ0BCXZ-01_2020-07-17T02_27_18.500759083Z_labeled.h5']
GSE173590,GSM5271313,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271313/suppl/GSM5271313_B011-P1_FSQFAZ0BHY1-01_labeled.h5']
GSE173590,GSM5271314,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271314/suppl/GSM5271314_B011-P1_FSQHAZ0BGC4-01_labeled.h5']
GSE173590,GSM5271315,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271315/suppl/GSM5271315_B011-P2_FSQKAZ0BCHN-05_2020-07-17T03_19_40.840972355Z_labeled.h5']
GSE173590,GSM5271316,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271316/suppl/GSM5271316_B021-P1_FSQDAZ0BC7W-01_2020-08-11T23_45_46.444019579Z_labeled.h5']
GSE173590,GSM5271317,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271317/suppl/GSM5271317_B021-P2_FSQKAZ0BCNW-01_2020-08-14T16_07_28.800183178Z_labeled.h5']
GSE173590,GSM5271318,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271318/suppl/GSM5271318_B024-P1_FSQCAZ0BDQN-01_2020-08-26T21_27_44.679129687Z_labeled.h5']
GSE173590,GSM5271319,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271319/suppl/GSM5271319_B024-P1_FSQDAZ0BF8C-01_2020-08-26T21_27_44.679129687Z_labeled.h5']
GSE173590,GSM5271320,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5271nnn/GSM5271320/suppl/GSM5271320_B024-P2_FSQFAZ0BHS3-01_2020-08-26T21_28_26.609855858Z_labeled.h5']
